Time,Susceptible,Infected,Recovered/Deaths,Country
2020-03-29,15245757,414397,194205,Senegal
2020-03-30,15208453,440382,205524,Senegal
2020-03-31,15168911,467895,217552,Senegal
2020-04-01,15082642,527810,243906,Senegal
2020-04-02,15035671,560367,258320,Senegal
2020-04-03,14985973,594764,273622,Senegal
2020-04-04,14877867,669404,307087,Senegal
2020-04-05,14819185,709818,325356,Senegal
2020-04-06,14757299,752348,344711,Senegal
2020-04-07,14623477,843979,386902,Senegal
2020-04-08,14551123,893355,409881,Senegal
2020-04-09,14474878,945270,434210,Senegal
2020-04-10,14394565,999830,459964,Senegal
2020-04-11,14221077,1117247,516035,Senegal
2020-04-12,14127608,1180251,546499,Senegal
2020-04-13,14029481,1246196,578682,Senegal
2020-04-14,13818799,1387058,648502,Senegal
2020-04-15,13706052,1462018,686289,Senegal
2020-04-16,13588260,1540004,726095,Senegal
2020-04-17,13465358,1621004,767996,Senegal
2020-04-18,13204030,1791936,858392,Senegal
2020-04-19,13065538,1881779,907041,Senegal
2020-04-20,12921805,1974459,958094,Senegal
2020-04-21,12618623,2168008,1067727,Senegal
2020-04-22,12459211,2268684,1126464,Senegal
2020-04-23,12294629,2371809,1187920,Senegal
2020-04-24,11949354,2585805,1319200,Senegal
2020-04-25,11768979,2696251,1389128,Senegal
2020-04-26,11583870,2808501,1461987,Senegal
2020-04-27,11394349,2922191,1537818,Senegal
2020-04-28,11003360,3152467,1698531,Senegal
2020-04-29,10802542,3268360,1783457,Senegal
2020-04-30,10598609,3384304,1871445,Senegal
2020-05-01,10182720,3615031,2056608,Senegal
2020-05-02,9971424,3729173,2153761,Senegal
2020-05-03,9758340,3842085,2253933,Senegal
2020-05-04,9328144,4063010,2463205,Senegal
2020-05-05,9111708,4170435,2572216,Senegal
2020-05-06,8894832,4275454,2684073,Senegal
2020-05-07,8677858,4377790,2798710,Senegal
2020-05-08,8244990,4573338,3036031,Senegal
2020-05-09,8029787,4666028,3158544,Senegal
2020-05-10,7815867,4754993,3283498,Senegal
2020-05-11,7393279,4920778,3540302,Senegal
2020-05-12,7185313,4997130,3671916,Senegal
2020-05-13,6980039,5068820,3805499,Senegal
2020-05-14,6777812,5135631,3940915,Senegal
2020-05-15,6383930,5253782,4216647,Senegal
2020-05-16,6192995,5304719,4356645,Senegal
2020-05-17,6006539,5349978,4497841,Senegal
2020-05-18,5647074,5423747,4783538,Senegal
2020-05-19,5474045,5452537,4927776,Senegal
2020-05-20,5305533,5476092,5072734,Senegal
2020-05-21,4982147,5507989,5364222,Senegal
2020-05-22,4827302,5516588,5510469,Senegal
2020-05-23,4677026,5520461,5656872,Senegal
2020-05-24,4531314,5519745,5803300,Senegal
2020-05-25,4253520,5505097,6095741,Senegal
2020-05-26,4121389,5491450,6241519,Senegal
2020-05-27,3993723,5473782,6386854,Senegal
2020-05-28,3751598,5426983,6675777,Senegal
2020-05-29,3637029,5398160,6819170,Senegal
2020-05-30,3526701,5365931,6961726,Senegal
2020-05-31,3318465,5291903,7243991,Senegal
2020-06-01,3220383,5250434,7383541,Senegal
2020-06-02,3126198,5206221,7521940,Senegal
2020-06-03,3035803,5159436,7659120,Senegal
2020-06-04,2865926,5058854,7929579,Senegal
2020-06-05,2786193,5005417,8062748,Senegal
2020-06-06,2709753,4950127,8194478,Senegal
2020-06-07,2566164,4834741,8453454,Senegal
2020-06-08,2498705,4775026,8580628,Senegal
2020-06-09,2433915,4714224,8706219,Senegal
2020-06-10,2371621,4652534,8830204,Senegal
2020-06-11,2253782,4527295,9073282,Senegal
2020-06-12,2197849,4464158,9192352,Senegal
2020-06-13,2143635,4400955,9309768,Senegal
2020-06-14,2040025,4274784,9539549,Senegal
2020-06-15,1991208,4211385,9651766,Senegal
2020-06-16,1944375,4147783,9762200,Senegal
2020-06-17,1856259,4020294,9977806,Senegal
2020-06-18,1814786,3956556,10083017,Senegal
2020-06-19,1774917,3892916,10186525,Senegal
2020-06-20,1736565,3829442,10288351,Senegal
2020-06-21,1664091,3703237,10487031,Senegal
2020-06-22,1629815,3640621,10583922,Senegal
2020-06-23,1596752,3578402,10679204,Senegal
2020-06-24,1534001,3455345,10865013,Senegal
2020-06-25,1504189,3394596,10955574,Senegal
2020-06-26,1475345,3334418,11044596,Senegal
2020-06-27,1420354,3215917,11218087,Senegal
2020-06-28,1394116,3157654,11302588,Senegal
2020-06-29,1368660,3100084,11385614,Senegal
2020-06-30,1343949,3043229,11467181,Senegal
2020-07-01,1296636,2931730,11625993,Senegal
2020-07-02,1273978,2877112,11703269,Senegal
2020-07-03,1251955,2823261,11779143,Senegal
2020-07-04,1209747,2717871,11926741,Senegal
2020-07-05,1189537,2666330,11998492,Senegal
2020-07-06,1169912,2615553,12068894,Senegal
2020-07-07,1150869,2565528,12137961,Senegal
2020-07-08,1114536,2467685,12272138,Senegal
2020-07-09,1097259,2419829,12337270,Senegal
2020-07-10,1080589,2372655,12401115,Senegal
2020-07-11,1049136,2280239,12524984,Senegal
2020-07-12,1034396,2234933,12585030,Senegal
2020-07-13,1020348,2190181,12643830,Senegal
2020-07-14,994455,2102172,12757732,Senegal
2020-07-15,982618,2058877,12812863,Senegal
2020-07-16,971197,2016306,12866855,Senegal
2020-07-17,960132,1974492,12919735,Senegal
2020-07-18,939029,1893098,13022232,Senegal
2020-07-19,928969,1853502,13071888,Senegal
2020-07-20,919225,1814629,13120505,Senegal
2020-07-21,900640,1739020,13214699,Senegal
2020-07-22,891780,1702266,13260312,Senegal
2020-07-23,883197,1666202,13304959,Senegal
2020-07-24,866824,1596109,13391426,Senegal
2020-07-25,859015,1562062,13433281,Senegal
2020-07-26,851448,1528671,13474239,Senegal
2020-07-27,844114,1495926,13514318,Senegal
2020-07-28,830112,1432343,13591904,Senegal
2020-07-29,823428,1401486,13629445,Senegal
2020-07-30,816946,1371241,13666172,Senegal
2020-07-31,804558,1312550,13737250,Senegal
2020-08-01,798638,1284086,13771634,Senegal
2020-08-02,792893,1256199,13805267,Senegal
2020-08-03,787314,1228879,13838166,Senegal
2020-08-04,776634,1175903,13901821,Senegal
2020-08-05,771521,1150229,13932608,Senegal
2020-08-06,766551,1125086,13962721,Senegal
2020-08-07,757021,1076355,14020982,Senegal
2020-08-08,752451,1052748,14049159,Senegal
2020-08-09,748003,1029635,14076720,Senegal
2020-08-10,739459,984852,14130047,Senegal
2020-08-11,735353,963163,14155842,Senegal
2020-08-12,731354,941931,14181074,Senegal
2020-08-13,727457,921141,14205761,Senegal
2020-08-14,719963,880848,14253548,Senegal
2020-08-15,716362,861330,14276666,Senegal
2020-08-16,712856,842222,14299280,Senegal
2020-08-17,706119,805209,14343031,Senegal
2020-08-18,702884,787289,14364186,Senegal
2020-08-19,699735,769752,14384872,Senegal
2020-08-20,693690,735797,14424872,Senegal
2020-08-21,690788,719366,14444204,Senegal
2020-08-22,687966,703291,14463101,Senegal
2020-08-23,685220,687565,14481573,Senegal
2020-08-24,679950,657135,14517273,Senegal
2020-08-25,677423,642418,14534518,Senegal
2020-08-26,674964,628024,14551371,Senegal
2020-08-27,670246,600181,14583931,Senegal
2020-08-28,667984,586719,14599656,Senegal
2020-08-29,665783,573556,14615019,Senegal
2020-08-30,663642,560686,14630031,Senegal
2020-08-31,659532,535798,14659029,Senegal
2020-09-01,657560,523768,14673030,Senegal
2020-09-02,655641,512007,14686710,Senegal
2020-09-03,651954,489268,14713137,Senegal
2020-09-04,650183,478277,14725898,Senegal
2020-09-05,648458,467532,14738368,Senegal
2020-09-06,645139,446756,14762463,Senegal
2020-09-07,643543,436714,14774102,Senegal
2020-09-08,641985,426895,14785478,Senegal
2020-09-09,640466,417293,14796599,Senegal
2020-09-10,637535,398721,14818102,Senegal
2020-09-11,636120,389741,14828498,Senegal
2020-09-12,634736,380956,14838666,Senegal
2020-09-13,632058,363956,14858345,Senegal
2020-09-14,630760,355730,14867868,Senegal
2020-09-15,629490,347681,14877188,Senegal
2020-09-16,627038,332104,14895217,Senegal
2020-09-17,625855,324570,14903933,Senegal
2020-09-18,624701,317202,14912456,Senegal
2020-09-19,623575,309996,14920787,Senegal
2020-09-20,621403,296062,14936893,Senegal
2020-09-21,620357,289327,14944675,Senegal
2020-09-22,619336,282743,14952280,Senegal
2020-09-23,617368,270017,14966973,Senegal
2020-09-24,616421,263869,14974069,Senegal
2020-09-25,615497,257860,14981002,Senegal
2020-09-26,614595,251988,14987775,Senegal
2020-09-27,612860,240644,15000855,Senegal
2020-09-28,612024,235166,15007169,Senegal
2020-09-29,611209,229813,15013336,Senegal
2020-09-30,609640,219476,15025243,Senegal
2020-10-01,608884,214485,15030990,Senegal
2020-10-02,608148,209609,15036602,Senegal
2020-10-03,606729,200193,15047437,Senegal
2020-10-04,606046,195647,15052665,Senegal
2020-10-05,605380,191207,15057772,Senegal
2020-10-06,604730,186868,15062760,Senegal
2020-10-07,603478,178489,15072391,Senegal
2020-10-08,602875,174443,15077040,Senegal
2020-10-09,602286,170490,15081582,Senegal
2020-10-10,601151,162852,15090355,Senegal
2020-10-11,600604,159163,15094592,Senegal
2020-10-12,600069,155556,15098733,Senegal
2020-10-13,599036,148584,15106739,Senegal
2020-10-14,598537,145213,15110608,Senegal
2020-10-15,598049,141917,15114393,Senegal
2020-10-16,597572,138692,15118095,Senegal
2020-10-17,596648,132449,15125262,Senegal
2020-10-18,596200,129428,15128730,Senegal
2020-10-19,595763,126475,15132121,Senegal
2020-10-20,594919,120767,15138673,Senegal
2020-10-21,594512,118010,15141837,Senegal
2020-10-22,594114,115315,15144929,Senegal
2020-10-23,593726,112682,15147951,Senegal
2020-10-24,592977,107594,15153788,Senegal
2020-10-25,592615,105136,15156607,Senegal
2020-10-26,592262,102735,15159361,Senegal
2020-10-27,591581,98096,15164682,Senegal
2020-10-28,591252,95855,15167251,Senegal
2020-10-29,590931,93666,15169762,Senegal
2020-10-30,590311,89436,15174611,Senegal
2020-10-31,590013,87393,15176953,Senegal
2020-11-01,589721,85397,15179240,Senegal
2020-11-02,589435,83447,15181476,Senegal
2020-11-03,588885,79679,15185795,Senegal
2020-11-04,588619,77858,15187881,Senegal
2020-11-05,588360,76080,15189919,Senegal
2020-11-06,587859,72643,15193857,Senegal
2020-11-07,587617,70982,15195759,Senegal
2020-11-08,587381,69360,15197618,Senegal
2020-03-24,6531974,315122,134987,Serbia
2020-03-25,6495489,342064,144529,Serbia
2020-03-26,6456168,371034,154880,Serbia
2020-03-27,6413826,402154,166102,Serbia
2020-03-28,6368246,435574,178263,Serbia
2020-03-29,6319223,471425,191434,Serbia
2020-03-30,6266569,509826,205688,Serbia
2020-03-31,6210109,550875,221098,Serbia
2020-04-01,6149683,594657,237742,Serbia
2020-04-02,6085144,641241,255698,Serbia
2020-04-03,6016361,690676,275046,Serbia
2020-04-04,5943217,742999,295867,Serbia
2020-04-05,5865608,798227,318247,Serbia
2020-04-06,5783448,856364,342271,Serbia
2020-04-07,5696662,917394,368027,Serbia
2020-04-08,5605181,981311,395590,Serbia
2020-04-09,5508977,1048101,425005,Serbia
2020-04-10,5408126,1117584,456372,Serbia
2020-04-11,5302748,1189545,489790,Serbia
2020-04-12,5192993,1263750,525340,Serbia
2020-04-13,5079045,1339941,563096,Serbia
2020-04-14,4961124,1417842,603117,Serbia
2020-04-15,4839481,1497151,645451,Serbia
2020-04-16,4714401,1577548,690134,Serbia
2020-04-17,4586204,1658690,737188,Serbia
2020-04-18,4455243,1740214,786626,Serbia
2020-04-19,4321902,1821735,838446,Serbia
2020-04-20,4186603,1902845,892635,Serbia
2020-04-21,4049798,1983116,949169,Serbia
2020-04-22,3911973,2062100,1008010,Serbia
2020-04-23,3773650,2139324,1069108,Serbia
2020-04-24,3635383,2214297,1132403,Serbia
2020-04-25,3497758,2286505,1197820,Serbia
2020-04-26,3361397,2355412,1265274,Serbia
2020-04-27,3226954,2420462,1334667,Serbia
2020-04-28,3094911,2481244,1405928,Serbia
2020-04-29,2965439,2537678,1478966,Serbia
2020-04-30,2838815,2589651,1553617,Serbia
2020-05-01,2715288,2637073,1629722,Serbia
2020-05-02,2595082,2679873,1707127,Serbia
2020-05-03,2478396,2718005,1785682,Serbia
2020-05-04,2365399,2751444,1865240,Serbia
2020-05-05,2256236,2780187,1945659,Serbia
2020-05-06,2151025,2804255,2026802,Serbia
2020-05-07,2049857,2823689,2108537,Serbia
2020-05-08,1952796,2838553,2190733,Serbia
2020-05-09,1859881,2848935,2273267,Serbia
2020-05-10,1771123,2854941,2356018,Serbia
2020-05-11,1686508,2856704,2438870,Serbia
2020-05-12,1605993,2854377,2521713,Serbia
2020-05-13,1529510,2848135,2604437,Serbia
2020-05-14,1456966,2838175,2686942,Serbia
2020-05-15,1388238,2824718,2769127,Serbia
2020-05-16,1323179,2808005,2850898,Serbia
2020-05-17,1261615,2788302,2932165,Serbia
2020-05-18,1203345,2765894,3012844,Serbia
2020-05-19,1148178,2741064,3092840,Serbia
2020-05-20,1096153,2713917,3172012,Serbia
2020-05-21,1047109,2684665,3250308,Serbia
2020-05-22,1000842,2653542,3327699,Serbia
2020-05-23,957160,2620768,3404154,Serbia
2020-05-24,915884,2586552,3479647,Serbia
2020-05-25,876847,2551085,3554150,Serbia
2020-05-26,839895,2514548,3627640,Serbia
2020-05-27,804883,2477106,3700094,Serbia
2020-05-28,771683,2438912,3771488,Serbia
2020-05-29,740175,2400104,3841804,Serbia
2020-05-30,710253,2360807,3911023,Serbia
2020-05-31,681823,2321133,3979127,Serbia
2020-06-01,654803,2281178,4046101,Serbia
2020-06-02,629125,2241028,4111930,Serbia
2020-06-03,604729,2200751,4176602,Serbia
2020-06-04,581571,2160405,4240107,Serbia
2020-06-05,559618,2120032,4302433,Serbia
2020-06-06,538848,2079661,4363573,Serbia
2020-06-07,519253,2039309,4423521,Serbia
2020-06-08,500836,1998976,4482270,Serbia
2020-06-09,483614,1958650,4539818,Serbia
2020-06-10,467612,1918308,4596163,Serbia
2020-06-11,452709,1878064,4651310,Serbia
2020-06-12,438585,1838217,4705280,Serbia
2020-06-13,425189,1798801,4758093,Serbia
2020-06-14,412481,1759839,4809762,Serbia
2020-06-15,400420,1721356,4860307,Serbia
2020-06-16,388968,1683373,4909742,Serbia
2020-06-17,378088,1645909,4958085,Serbia
2020-06-18,367748,1608983,5005352,Serbia
2020-06-19,357913,1572609,5051560,Serbia
2020-06-20,348554,1536802,5096726,Serbia
2020-06-21,339642,1501575,5140866,Serbia
2020-06-22,331149,1466937,5183996,Serbia
2020-06-23,323050,1432898,5226135,Serbia
2020-06-24,315323,1399463,5267297,Serbia
2020-06-25,307944,1366638,5307500,Serbia
2020-06-26,300896,1334426,5346761,Serbia
2020-06-27,294159,1302828,5385095,Serbia
2020-06-28,287719,1271843,5422521,Serbia
2020-06-29,281559,1241470,5459053,Serbia
2020-06-30,275670,1211703,5494710,Serbia
2020-07-01,270038,1182536,5529508,Serbia
2020-07-02,264657,1153963,5563462,Serbia
2020-07-03,259519,1125972,5596591,Serbia
2020-07-04,254619,1098553,5628910,Serbia
2020-07-05,249946,1071697,5660439,Serbia
2020-07-06,245462,1045418,5691203,Serbia
2020-07-07,241156,1019709,5721217,Serbia
2020-07-08,237023,994562,5750498,Serbia
2020-07-09,233056,969967,5779059,Serbia
2020-07-10,229250,945917,5806916,Serbia
2020-07-11,225598,922401,5834083,Serbia
2020-07-12,222095,899413,5860575,Serbia
2020-07-13,218734,876942,5886406,Serbia
2020-07-14,215511,854981,5911590,Serbia
2020-07-15,212419,833522,5936141,Serbia
2020-07-16,209454,812555,5960073,Serbia
2020-07-17,206611,792072,5983400,Serbia
2020-07-18,203883,772065,6006135,Serbia
2020-07-19,201266,752525,6028292,Serbia
2020-07-20,198755,733444,6049883,Serbia
2020-07-21,196345,714815,6070923,Serbia
2020-07-22,194032,696628,6091423,Serbia
2020-07-23,191811,678875,6111397,Serbia
2020-07-24,189677,661548,6130857,Serbia
2020-07-25,187626,644640,6149816,Serbia
2020-07-26,185654,628142,6168287,Serbia
2020-07-27,183757,612046,6186280,Serbia
2020-07-28,181930,596343,6203809,Serbia
2020-07-29,180170,581027,6220886,Serbia
2020-07-30,178472,566089,6237521,Serbia
2020-07-31,176834,551521,6253727,Serbia
2020-08-01,175252,537315,6269515,Serbia
2020-08-02,173721,523464,6284897,Serbia
2020-08-03,172240,509960,6299883,Serbia
2020-08-04,170803,496794,6314485,Serbia
2020-08-05,169409,483960,6328713,Serbia
2020-08-06,168055,471450,6342578,Serbia
2020-08-07,166736,459255,6356091,Serbia
2020-08-08,165453,447368,6369262,Serbia
2020-08-09,164209,435773,6382101,Serbia
2020-08-10,163004,424465,6394614,Serbia
2020-08-11,161837,413437,6406808,Serbia
2020-08-12,160708,402684,6418691,Serbia
2020-08-13,159615,392200,6430267,Serbia
2020-08-14,158557,381980,6441545,Serbia
2020-08-15,157533,372018,6452531,Serbia
2020-08-16,156543,362309,6463231,Serbia
2020-08-17,155585,352847,6473651,Serbia
2020-08-18,154659,343626,6483797,Serbia
2020-08-19,153763,334642,6493677,Serbia
2020-08-20,152897,325890,6503296,Serbia
2020-08-21,152060,317363,6512660,Serbia
2020-08-22,151251,309057,6521775,Serbia
2020-08-23,150468,300966,6530648,Serbia
2020-08-24,149712,293086,6539285,Serbia
2020-08-25,148980,285412,6547691,Serbia
2020-08-26,148273,277938,6555871,Serbia
2020-08-27,147590,270659,6563833,Serbia
2020-08-28,146929,263572,6571582,Serbia
2020-08-29,146289,256670,6579123,Serbia
2020-08-30,145671,249950,6586462,Serbia
2020-08-31,145073,243406,6593604,Serbia
2020-09-01,144493,237034,6600555,Serbia
2020-09-02,143932,230829,6607321,Serbia
2020-09-03,143389,224786,6613907,Serbia
2020-09-04,142862,218902,6620318,Serbia
2020-09-05,142352,213171,6626560,Serbia
2020-09-06,141856,207589,6632637,Serbia
2020-09-07,141375,202152,6638555,Serbia
2020-09-08,140907,196856,6644320,Serbia
2020-09-09,140452,191696,6649935,Serbia
2020-09-10,140009,186668,6655406,Serbia
2020-09-11,139577,181768,6660738,Serbia
2020-09-12,139156,176991,6665935,Serbia
2020-09-13,138744,172335,6671004,Serbia
2020-09-14,138342,167795,6675946,Serbia
2020-09-15,137951,163370,6680761,Serbia
2020-09-16,137572,159058,6685453,Serbia
2020-09-17,137203,154857,6690023,Serbia
2020-09-18,136844,150764,6694474,Serbia
2020-09-19,136496,146778,6698809,Serbia
2020-09-20,136157,142894,6703031,Serbia
2020-09-21,135829,139112,6707141,Serbia
2020-09-22,135510,135430,6711143,Serbia
2020-09-23,135200,131844,6715039,Serbia
2020-09-24,134899,128353,6718831,Serbia
2020-09-25,134607,124954,6722522,Serbia
2020-09-26,134323,121645,6726114,Serbia
2020-09-27,134048,118425,6729609,Serbia
2020-09-28,133781,115291,6733011,Serbia
2020-09-29,133522,112240,6736320,Serbia
2020-09-30,133270,109271,6739541,Serbia
2020-10-01,133026,106382,6742674,Serbia
2020-10-02,132789,103571,6745722,Serbia
